frame,landmark,x,y,z,visibility
2,10,-0.028056132166337292,1.368455819098272,-0.32405860628905236,1.0
2,11,0.10957142800131749,1.277884916830928,-0.0663192059135348,1.0
2,12,-0.16824214992160455,1.3477937031100873,-0.05771722718948432,1.0
2,13,0.1769856719812361,1.0743891494940998,-0.010143328706351486,1.0
2,14,-0.18900563563518014,1.0601296964780347,-0.06506213193749609,1.0
2,15,0.22375387243876152,0.847696565219061,0.007305605580956352,1.0
2,16,-0.21771136073569608,0.8553647258640501,-0.12225128534689822,1.0
2,17,0.23084073178560965,0.8045341964505007,0.009592838262552457,1.0
2,18,-0.1972490867402099,0.8196520874139175,-0.16440607241252267,1.0
2,19,0.19769875049294333,0.7895727719317265,-0.017985668091902947,1.0
2,20,-0.16561371942672484,0.8416474230279775,-0.1869831085510445,1.0
2,21,0.21886619000057547,0.8127822267886013,-0.0026907125727865817,1.0
2,22,-0.19981836702105793,0.8520901272375306,-0.14026589123884148,1.0
2,23,0.09478007246324915,0.8582242778125649,0.0454719579203913,1.0
2,24,-0.09212704656931085,0.8629252480080888,-0.042825943179844936,1.0
2,25,0.14331805805653838,0.4393241266926233,-0.005149712096484574,1.0
2,26,-0.16406336111575312,0.5255264037678914,-0.08142359659184001,1.0
2,27,0.15224675746095384,0.09031915571745328,0.10409271995682723,1.0
2,28,-0.32618513235294366,0.12785744526519632,0.049836489664888156,1.0
2,29,0.13027280545174316,0.05107662103113345,0.11877384642052591,1.0
2,30,-0.3433225736716343,0.09431662217604009,0.022988320555190893,1.0
2,31,0.13041087758426542,0.0069211119024318035,0.04207773065751047,1.0
2,32,-0.33439597535101284,0.07879060069930553,-0.08321930194770696,1.0
3,0,-0.024622327945767006,1.4055214786847963,-0.3436559893728591,1.0
3,1,-0.005474848912809948,1.4236268436268433,-0.3358274971176542,1.0
3,2,-0.0026332646895082783,1.4234788067623152,-0.3243698320643787,1.0
3,3,-0.0034932674108468474,1.423453306659186,-0.3277979867331641,1.0
3,4,-0.025817448326911553,1.4379435371568579,-0.3522103334772902,1.0
3,5,-0.023707903856678973,1.435672736628096,-0.36448740957697723,1.0
3,6,-0.018472164850356392,1.4252602569862725,-0.3445005313772499,1.0
3,7,0.044443889335297596,1.417399076146318,-0.22310830406488644,1.0
3,8,-0.08851628744349571,1.3944552520492057,-0.24201268341944357,1.0
3,9,0.0023832384201977162,1.3983790042046522,-0.287268888514915,1.0
3,10,-0.02907991055739519,1.369699781876806,-0.3216856366954684,1.0
3,11,0.10889566497147402,1.2782645645670812,-0.06451180537596603,1.0
3,12,-0.170077198619957,1.3479687596999517,-0.05557020941723101,1.0
3,13,0.17587674081083463,1.0753910868531178,-0.007041997689688696,1.0
3,14,-0.18922006000020358,1.0608778214734707,-0.06235374336232586,1.0
3,15,0.22263127506916738,0.8487616602874347,0.012362707567557665,1.0
3,16,-0.2180510193711628,0.8548253675321228,-0.11969431236778562,1.0
3,17,0.22939265735849543,0.8055312011593921,0.01540566664897224,1.0
3,18,-0.19781092273043127,0.819145866186742,-0.16173956468976697,1.0
3,19,0.19655492355684703,0.7902726136209957,-0.01218831340024203,1.0
3,20,-0.16637263693051083,0.8408135156112633,-0.18417745027084065,1.0
3,21,0.21798286180355253,0.8138903790315498,0.0025285601257225322,1.0
3,22,-0.20031330594980817,0.8513961777066188,-0.13760672287558198,1.0
3,23,0.0948661995792513,0.85818099744679,0.04527791376430013,1.0
3,24,-0.09223116109535569,0.8629699181261992,-0.04261753596425269,1.0
3,25,0.14196803555655937,0.43797530543671265,-0.004974409717920574,1.0
3,26,-0.16358712896281663,0.5260615045887592,-0.08088637063246164,1.0
3,27,0.15285387214825347,0.08942773101410187,0.10669827899311396,1.0
3,28,-0.3246502427788393,0.12917725852946485,0.05379403647074647,1.0
3,29,0.13109231484284126,0.0499494446507018,0.12154033489527931,1.0
3,30,-0.34176752471706884,0.09565007116131177,0.02723069127655349,1.0
3,31,0.1302254162237376,0.005598298706712575,0.04410005629523384,1.0
3,32,-0.3339324543353338,0.08130333194833665,-0.07934543350016046,1.0
4,0,-0.025796598564211244,1.4064856951408156,-0.3419802843695411,1.0
4,1,-0.006598792712006212,1.4244888095789623,-0.334211569740839,1.0
4,2,-0.003798989844881512,1.4243506584554386,-0.3227366765712253,1.0
4,3,-0.004666016272397897,1.4242969846694384,-0.32615068780239653,1.0
4,4,-0.026948018251596775,1.4388420712182795,-0.3505163910025802,1.0
4,5,-0.02484506367079171,1.4365879783384186,-0.3627690083096864,1.0
4,6,-0.01946223891089205,1.4261683611695435,-0.3428089086584982,1.0
4,7,0.04326016163399839,1.4180364218834582,-0.22181557063614338,1.0
4,8,-0.08906144120739254,1.3947585011853076,-0.2405720236065394,1.0
4,9,0.001096818919259706,1.3993377092775174,-0.2856489360583439,1.0
4,10,-0.029975675649969002,1.370637598873366,-0.3200381329856943,1.0
4,11,0.10830055330612827,1.2785945148940165,-0.06330246494970004,1.0
4,12,-0.17168670911522074,1.3480547723033047,-0.05397914108414048,1.0
4,13,0.17486447675366634,1.0762789947024929,-0.004673231737760764,1.0
4,14,-0.18941842107055232,1.061491302267955,-0.060208130449662896,1.0
4,15,0.221656178734156,0.8496970660848981,0.016436266417125808,1.0
4,16,-0.2183439474482439,0.8543067537050408,-0.11769494380008083,1.0
4,17,0.22815167517034082,0.8064114775252547,0.020123043225045406,1.0
4,18,-0.19830408025996027,0.8186538812587345,-0.15965401390127282,1.0
4,19,0.1955888014389665,0.7908792487102904,-0.0074949880786872175,1.0
4,20,-0.16703630390405644,0.8400269750145649,-0.18199065750843008,1.0
4,21,0.21722516460579286,0.8148557189142147,0.006739008738628899,1.0
4,22,-0.2007415079972431,0.8507400449954298,-0.13553277517914855,1.0
4,23,0.09494502710331082,0.858141544095092,0.04509061883882921,1.0
4,24,-0.09233314345373829,0.8630122172947736,-0.04241854378470249,1.0
4,25,0.14071079460291272,0.43673159363994396,-0.004829414178666135,1.0
4,26,-0.16318638213481285,0.5265274958695907,-0.08045128509993628,1.0
4,27,0.15335403688893548,0.08856139030987956,0.10882971541540035,1.0
4,28,-0.32326347229742025,0.13030531362268674,0.057024807056294466,1.0
4,29,0.13177640784200825,0.04888320416360889,0.12378513703970949,1.0
4,30,-0.340353066781617,0.09679296859685288,0.030693999642201417,1.0
4,31,0.12997901522311203,0.004415395817444847,0.04566662987150149,1.0
4,32,-0.3334218068391307,0.08344393072664773,-0.07620212395737816,1.0
5,0,-0.026806777206235314,1.407123748679643,-0.3410486135754169,1.0
5,1,-0.00758307443342006,1.4250473521575486,-0.333366112346404,1.0
5,2,-0.004819062228866085,1.4249155645104203,-0.3218725515767236,1.0
5,3,-0.005690606209868553,1.4248406579162805,-0.3252738682784182,1.0
5,4,-0.02793706714338187,1.4394135705818445,-0.34960033545996905,1.0
5,5,-0.025837376795537118,1.4371700289830083,-0.3618353387329374,1.0
5,6,-0.020332868581374723,1.426744740770489,-0.34189217336822914,1.0
5,7,0.04221951817872717,1.418487469675668,-0.22122686753884457,1.0
5,8,-0.08955069629108064,1.3948433275468282,-0.23985226213080185,1.0
5,9,-7.786360685052215e-06,1.4000076666584524,-0.2847450148593351,1.0
5,10,-0.030743427444058734,1.3712692700879523,-0.3191160951597299,1.0
5,11,0.10778609300528028,1.278874767811734,-0.06269118463473682,1.0
5,12,-0.17307068140739584,1.3480517409201467,-0.05294402219021274,1.0
5,13,0.1739488798097313,1.0770528730422255,-0.003037030850567689,1.0
5,14,-0.18960071884622637,1.0619701388614877,-0.0586252931995072,1.0
5,15,0.2208285834337274,0.8505027826114514,0.01952628212966079,1.0
5,16,-0.21859014496693932,0.8538088843828043,-0.11625317964378386,1.0
5,17,0.2271177852211458,0.8071750255480883,0.02374496799077195,1.0
5,18,-0.19872855932879693,0.8181761326298949,-0.1581494200470402,1.0
5,19,0.19480038413930173,0.7913926771996104,-0.0039056921272385067,1.0
5,20,-0.16760472034736165,0.8392878012378825,-0.1804227302638128,1.0
5,21,0.2165930984072964,0.815678246436596,0.00994063326593252,1.0
5,22,-0.20110297316336267,0.8501217291039637,-0.13404404814954113,1.0
5,23,0.09501655503542773,0.858105917757471,0.04491007314397853,1.0
5,24,-0.09243299364445864,0.8630521455138123,-0.04222896664119434,1.0
5,25,0.1395463351955984,0.4355929913023172,-0.004714725478721257,1.0
5,26,-0.16286112063174177,0.5269243776103856,-0.08011833999426397,1.0
5,27,0.15374725168299994,0.08772013360478638,0.11048702922368639,1.0
5,28,-0.3220248209086864,0.13124161054486203,0.05952880142153215,1.0
5,29,0.1323250844492442,0.04787789956985473,0.12550825285381645,1.0
5,30,-0.3390791998652787,0.09774531448266344,0.03337824565213467,1.0
5,31,0.12967167458238874,0.003372403234628618,0.046777451386313396,1.0
5,32,-0.3328640328624034,0.08521239703423879,-0.07378937331936009,1.0
6,0,-0.02765286387183921,1.4074356393012792,-0.34086097699048656,1.0
6,1,-0.00842769407705149,1.4253024713626024,-0.3332911249343494,1.0
6,2,-0.0056934818414619975,1.4251735249272601,-0.3217774570808737,1.0
6,3,-0.006567037223258815,1.4250843263997117,-0.32516752816122907,1.0
6,4,-0.02878459500226683,1.4396580352475532,-0.34946216684945675,1.0
6,5,-0.02668484323091519,1.437418888561865,-0.3616864008467301,1.0
6,6,-0.021084053861804414,1.426989395789109,-0.3417503255064427,1.0
6,7,0.04132195896948393,1.4187522195229472,-0.22134219477299,1.0
6,8,-0.08998405269456,1.3947097311337675,-0.23985339899223093,1.0
6,9,-0.00093057741963656,1.4003888763474572,-0.2845571249178887,1.0
6,10,-0.031383165939664386,1.371594795520565,-0.3189195232175753,1.0
6,11,0.10735228406893,1.2791053233202339,-0.06267796443107636,1.0
6,12,-0.17422911549648226,1.3479596655504777,-0.05246485273544778,1.0
6,13,0.17312994997902947,1.0777127218723157,-0.002133395028109473,1.0
6,14,-0.1897669533272257,1.0623143312540686,-0.05760523161185878,1.0
6,15,0.22014848916788157,0.8511788098670943,0.02163275470516261,1.0
6,16,-0.21878961192724908,0.8533317595654132,-0.11536901989889471,1.0
6,17,0.2262909875109104,0.8078218452278931,0.026271440946151886,1.0
6,18,-0.19908435993694126,0.8177126203002232,-0.15722578312706909,1.0
6,19,0.19418967165785272,0.7918128990889559,-0.001420425545895894,1.0
6,20,-0.1680778862604265,0.8385959942812158,-0.1794736685369888,1.0
6,21,0.21608666320806322,0.8163579615986937,0.012133433707633399,1.0
6,22,-0.20139770144816693,0.8495412300322204,-0.1331405417867598,1.0
6,23,0.09508078337560202,0.858074118433927,0.0447362766797481,1.0
6,24,-0.09253071166751677,0.863089702783315,-0.042048804533728244,1.0
6,25,0.1384746573346164,0.43455949842383246,-0.004630343618085942,1.0
6,26,-0.16261134445360342,0.527252149811144,-0.0798875353154447,1.0
6,27,0.15403351653044678,0.0869039608988223,0.1116702204179721,1.0
6,28,-0.32093428861263784,0.1319861492959907,0.061306019566459515,1.0
6,29,0.1327383446645491,0.046933530869439306,0.1267096823376002,1.0
6,30,-0.33794592396805406,0.09850710881874343,0.035283429306353246,1.0
6,31,0.12930339430156765,0.00246932095826389,0.047432520839669576,1.0
6,32,-0.332259132405152,0.08660873087110982,-0.07210718158610623,1.0
7,0,-0.028334858561023107,1.407421367005732,-0.341417374614752,1.0
7,1,-0.009132651642900561,1.4252541671941323,-0.33398660750467707,1.0
7,2,-0.006422248682669285,1.4251245397059666,-0.3224513930836774,1.0
7,3,-0.007295309312568725,1.4250279901197411,-0.32583166745083103,1.0
7,4,-0.029490601828251844,1.4395754652154145,-0.3501018851710452,1.0
7,5,-0.027387462976926086,1.4373345570749971,-0.36232219465106674,1.0
7,6,-0.021715794752181248,1.4269023262254117,-0.3423833650731408,1.0
7,7,0.040567484006268924,1.418830671425304,-0.222161552338581,1.0
7,8,-0.09036151041783118,1.394357711946134,-0.2405754341908281,1.0
7,9,-0.0016715542575948257,1.4004813383445402,-0.2850852662340064,1.0
7,10,-0.031894891136786126,1.3716141751712119,-0.3194484171592324,1.0
7,11,0.10699912649707813,1.279286181419523,-0.06326280433871906,1.0
7,12,-0.17516201138248103,1.3477785461943055,-0.05254163271984592,1.0
7,13,0.17240768726156186,1.0782585411927699,-0.0019623242703861237,1.0
7,14,-0.18991712451355156,1.0625238794457041,-0.05714794568671796,1.0
7,15,0.21961589593661976,0.8517251478518322,0.022755684143631404,1.0
7,16,-0.2189423483291745,0.8528753792528725,-0.11504246456541405,1.0
7,17,0.22567128203963593,0.8083519365646739,0.027702462091185376,1.0
7,18,-0.19937148208439442,0.8172633442697242,-0.15688310314136047,1.0
7,19,0.1937566639946206,0.7921399143783315,-3.9188334659395246e-05,1.0
7,20,-0.16845580164325194,0.8379515541445699,-0.17914347232795916,1.0
7,21,0.2157058590080946,0.8168948644005126,0.0133174100637316,1.0
7,22,-0.2016256928516571,0.848998547780205,-0.1328222560908053,1.0
7,23,0.09513771212383425,0.8580461461244647,0.044569229446138184,1.0
7,24,-0.09262629752291318,0.8631248891032868,-0.04187805746230446,1.0
7,25,0.1374957610199676,0.4336311150044921,-0.004576268596760214,1.0
7,26,-0.1624370536003987,0.527510812471869,-0.0797588710634789,1.0
7,27,0.15421283143127693,0.08611287219198785,0.1123792889982581,1.0
7,28,-0.3199918754092766,0.13253892987607357,0.06235646149107692,1.0
7,29,0.13301618848792368,0.046050098062362904,0.12738942549106144,1.0
7,30,-0.3369532390899451,0.09907835160509346,0.03640955060485736,1.0
7,31,0.12887417438064958,0.00170614898835067,0.04763183823157031,1.0
7,32,-0.3316071054673783,0.08763293223726132,-0.07115554875761698,1.0
8,0,-0.02875269896793485,1.4062523947159953,-0.3458324794327909,1.0
8,1,-0.009623949004821955,1.4240913261784047,-0.3387609572693624,1.0
8,2,-0.006920245077451937,1.4239437340587815,-0.32716857321803283,1.0
8,3,-0.007792182976472449,1.4238546185467378,-0.3305446823990893,1.0
8,4,-0.03000223997765217,1.438331518911966,-0.35480267721272274,1.0
8,5,-0.0278841170100696,1.4360617914563278,-0.367044873325263,1.0
8,6,-0.02221770112926381,1.4256318868264295,-0.34704260469673204,1.0
8,7,0.04012307718914846,1.4181136385226543,-0.22674304941950676,1.0
8,8,-0.09073950110880372,1.393179625505646,-0.24499342600040325,1.0
8,9,-0.002091933324528645,1.3995504542080126,-0.28929454270637867,1.0
8,10,-0.03224474367930219,1.3705764106106544,-0.3236698789282629,1.0
8,11,0.10676503779678241,1.2793227459133907,-0.06697624466358028,1.0
8,12,-0.1756430226292934,1.3473027615503572,-0.05509363903255109,1.0
8,13,0.17173038265923923,1.0786338524095227,-0.004846790046338455,1.0
8,14,-0.19002768185102992,1.0623372977119332,-0.058909942216140064,1.0
8,15,0.21934103165196184,0.8519720418093549,0.02088950319028176,1.0
8,16,-0.21901124004184327,0.8523041018904645,-0.11681777613668616,1.0
8,17,0.22547526525850983,0.8086456273826594,0.026051654352577374,1.0
8,18,-0.19951878101089968,0.8166891505458519,-0.158674419453445,1.0
8,19,0.19384985635949176,0.7922588298693657,-0.0018308086169530073,1.0
8,20,-0.1686648121767051,0.837198339755559,-0.18109122516790557,1.0
8,21,0.21561904617789263,0.8171025560716223,0.011448914446279393,1.0
8,22,-0.20175302898015465,0.8483680304611437,-0.1347253793724114,1.0
8,23,0.09518197915434533,0.8580246525450453,0.04436524545303262,1.0
8,24,-0.09272776020308908,0.8631567406982733,-0.04167466827845886,1.0
8,25,0.1363707699078827,0.43282240736840827,-0.004873271598559707,1.0
8,26,-0.1625757379023292,0.5275394130162223,-0.07970911778463736,1.0
8,27,0.1539674999334078,0.08513384438620292,0.11058881032996301,1.0
8,28,-0.31947214237275295,0.13248944543190835,0.06099785711826329,1.0
8,29,0.13278526228483073,0.04506566627505599,0.12524613495261053,1.0
8,30,-0.33633949174881766,0.0990592418437505,0.034889096998641636,1.0
8,31,0.12804307727387304,0.0010206073260080853,0.04486985206324772,1.0
8,32,-0.33099714926572366,0.08742975644070515,-0.07280163328735059,1.0
9,0,-0.028995263275219212,1.4049272238591675,-0.3502596270699655,1.0
9,1,-0.009967875675295815,1.4228017282709118,-0.3435353112790368,1.0
9,2,-0.007268272622689784,1.4226368868292292,-0.3318928727488924,1.0
9,3,-0.008134311679379802,1.4225614327203553,-0.3352645350606088,1.0
9,4,-0.030358108391773716,1.43693421276128,-0.35952403450379083,1.0
9,5,-0.028223642640431174,1.434633537277042,-0.37179007857401786,1.0
9,6,-0.022575228541200414,1.4242052896273134,-0.3517285868656285,1.0
9,7,0.03978903547485544,1.4173872903857323,-0.2313124566131693,1.0
9,8,-0.09103243752404556,1.3919134947260012,-0.24948067430273593,1.0
9,9,-0.002334006800683566,1.3984974351473445,-0.29351507983169456,1.0
9,10,-0.03244069372356671,1.369390197805812,-0.3279229416338202,1.0
9,11,0.10661907034866573,1.279352583802148,-0.07069533644608926,1.0
9,12,-0.17593549080291065,1.3467872515269967,-0.05774891740795807,1.0
9,13,0.1711855780708084,1.0789221106849662,-0.007915860282901152,1.0
9,14,-0.19012956434335276,1.0620955823865605,-0.06083678523400283,1.0
9,15,0.21921309937046615,0.8521347845472054,0.018513825242494626,1.0
9,16,-0.21904780184361844,0.8517717910666376,-0.11877723657029277,1.0
9,17,0.2254643930802909,0.8088457725303906,0.023771742749621103,1.0
9,18,-0.19962633825619028,0.8161347449462601,-0.1606649061017152,1.0
9,19,0.19404113434099457,0.7922990720207621,-0.004232808101491082,1.0
9,20,-0.16880671428240074,0.8364947988866094,-0.18324899446014886,1.0
9,21,0.21563384162819835,0.8172113195231618,0.009062670692705966,1.0
9,22,-0.2018241749000387,0.8477896293343172,-0.1368149776312195,1.0
9,23,0.09521589705256785,0.8580064390124891,0.0441776905133696,1.0
9,24,-0.09282637689511451,0.8631869640512289,-0.04149282158738126,1.0
9,25,0.13533530227410465,0.4321097459242073,-0.005046449358019586,1.0
9,26,-0.16273093903076322,0.5275655461311322,-0.07980724318155995,1.0
9,27,0.15365798992339563,0.0842197076386055,0.10901254202985745,1.0
9,28,-0.3190254910460135,0.13238171871114707,0.059323827075950276,1.0
9,29,0.13247662817829603,0.044170830360993646,0.12335321134151309,1.0
9,30,-0.335800323681016,0.09897996367954973,0.03305658768278214,1.0
9,31,0.12716015864771157,0.0005183917604833389,0.04251067571139585,1.0
9,32,-0.3302727864291035,0.08710496557261682,-0.07469318912564898,1.0
10,0,-0.029103869097408166,1.403591876701512,-0.35432484618448623,1.0
10,1,-0.010192586930306453,1.4215269629647354,-0.34789353320880695,1.0
10,2,-0.007496316929678736,1.4213469125934137,-0.3362144745830052,1.0
10,3,-0.008352634253033165,1.4212898645655496,-0.3395785669014127,1.0
10,4,-0.030584644037164824,1.435534141203485,-0.3638496200571571,1.0
10,5,-0.02843453546733606,1.433204265526481,-0.37614000749377363,1.0
10,6,-0.02280765865858799,1.4227781311948036,-0.35602884917194183,1.0
10,7,0.03952668346432997,1.4167337598868248,-0.23546630169735022,1.0
10,8,-0.09124166172693594,1.390656079852429,-0.25363910316990995,1.0
10,9,-0.0024432138035427762,1.3974398384343594,-0.29739829364371356,1.0
10,10,-0.03251182532388884,1.3681842619606404,-0.33185452545872335,1.0
10,11,0.10654320880685221,1.279390725186765,-0.07406287081406299,1.0
10,12,-0.1761053520596053,1.346245987830253,-0.06026259434609311,1.0
10,13,0.17077145336548333,1.0791301997316327,-0.010833263656069111,1.0
10,14,-0.19023967673035638,1.061797435457488,-0.06267628476760309,1.0
10,15,0.2191992417422146,0.8522365607450325,0.0158271792617065,1.0
10,16,-0.21908794592733807,0.8512630255376948,-0.12071520399056045,1.0
10,17,0.22558162589296502,0.808978739363882,0.021038328107138703,1.0
10,18,-0.19973917725431245,0.8156053569148031,-0.16266748491930383,1.0
10,19,0.19426544656693695,0.7922937117192164,-0.007062980456550111,1.0
10,20,-0.16893807183885154,0.835857540638627,-0.18540826344608344,1.0
10,21,0.21571255185166205,0.8172489268369291,0.0063576041863211705,1.0
10,22,-0.20187718045825187,0.8472510218916569,-0.13887359332463312,1.0
10,23,0.09524567985411664,0.8579926593912987,0.044015048919880145,1.0
10,24,-0.09291994784672213,0.8632135976149544,-0.041337761103578195,1.0
10,25,0.134469766182207,0.4314870601217156,-0.004947898500213034,1.0
10,26,-0.1628632679527823,0.5275814605913342,-0.08003507107139785,1.0
10,27,0.15336971948661018,0.08350212567976881,0.10841967990518721,1.0
10,28,-0.31861802549857315,0.1322268497499142,0.057652707289167195,1.0
10,29,0.13218720217732122,0.04349806511350094,0.12257200440731784,1.0
10,30,-0.33531046643807483,0.09884749956037264,0.0312602147248845,1.0
10,31,0.12629395102185415,0.0003111143020368291,0.04146521450763158,1.0
10,32,-0.3294973784583161,0.08677892302905492,-0.0765471032534726,1.0
11,0,-0.0291219539706438,1.402404119358361,-0.35739566519895677,1.0
11,1,-0.010329884600440374,1.4204105579934707,-0.35115422981676286,1.0
11,2,-0.007636868261988402,1.420218671061642,-0.3394597375722086,1.0
11,3,-0.008481019907869383,1.4201824298261645,-0.3428130757396696,1.0
11,4,-0.03071021629743139,1.4342894627809872,-0.36709476561137483,1.0
11,5,-0.02854608943492911,1.4319374917566199,-0.37940877136161827,1.0
11,6,-0.022936026808806593,1.421513608887742,-0.35926500627088737,1.0
11,7,0.03930832924271158,1.416219858080669,-0.23860410725695275,1.0
11,8,-0.09136271793412742,1.3895256132332077,-0.25682271747634444,1.0
11,9,-0.002465264918558844,1.3965029011000578,-0.30035729278646534,1.0
11,10,-0.032488650607118405,1.3671023535619324,-0.3348635378130608,1.0
11,11,0.106517095398161,1.2794304103565042,-0.0765915660992971,1.0
11,12,-0.17619608461823477,1.345717929662444,-0.062284590310809664,1.0
11,13,0.1704597573775948,1.0792283547022223,-0.01318742965012861,1.0
11,14,-0.19034501849734523,1.0614721012612993,-0.06415080862063634,1.0
11,15,0.21924928049578893,0.8522639989802591,0.013175289718772229,1.0
11,16,-0.21912175633391026,0.8508109821470273,-0.12236847932042558,1.0
11,17,0.22575717306097529,0.8090327538090978,0.018189528657214033,1.0
11,18,-0.19985008352091857,0.815148268458903,-0.16442189472550608,1.0
11,19,0.19445640570747974,0.7922263420897807,-0.009972701164011735,1.0
11,20,-0.1690573972218588,0.8353445804448825,-0.18729165772001877,1.0
11,21,0.21580622183683368,0.8172050925330245,0.0036776650504598317,1.0
